epoch,train_loss,test_loss,train_acc,test_acc
43,0.0938860668410627,0.23810066265957097,0.9851190476190477,0.9450757588659014
44,0.08869089237881884,0.22491894490702452,0.9880952380952381,0.9629329017230442
45,0.0934450746281082,0.22704355732166487,0.9861111111111112,0.9599567112468538
46,0.09158853855315374,0.23062771117900407,0.9851190476190477,0.9599567112468538
47,0.08850414406215744,0.20956237242912396,0.9880952380952381,0.9688852826754252
48,0.08466676114943837,0.2307639068546973,0.9851190476190477,0.9629329017230442
49,0.0826653671082575,0.221806795308276,0.9890873015873016,0.9599567112468538
50,0.07995703609944219,0.21282733862446085,0.9880952380952381,0.9659090921992347
51,0.07648458258118805,0.21656264722862476,0.9890873015873016,0.9599567112468538
52,0.07312748592728516,0.21964243427931404,0.9880952380952381,0.9569805207706633
53,0.08025796282789967,0.20608795810462768,0.9890873015873016,0.9629329017230442
54,0.07195903354938155,0.22565483267937067,0.9890873015873016,0.9659090921992347
55,0.08130561888987393,0.2521221109134227,0.9861111111111112,0.9540043302944728
56,0.08481617354532733,0.20198963148987037,0.9890873015873016,0.9659090921992347
57,0.06909421419174609,0.20568630964498644,0.9890873015873016,0.9629329017230442
58,0.06875126958565912,0.20995385531375646,0.9890873015873016,0.9599567112468538
59,0.08553874731146259,0.21651521619918113,0.9871031746031746,0.9540043302944728
60,0.06999967910010366,0.21753750201388777,0.9890873015873016,0.9556277082079933
61,0.07144756850676237,0.1908364298008911,0.9880952380952381,0.9599567112468538
62,0.06976830247780196,0.231531120671545,0.9890873015873016,0.9599567112468538
63,0.06735763417002413,0.19870442938490968,0.9890873015873016,0.9599567112468538
64,0.07236489565338901,0.21034264719160048,0.9890873015873016,0.9629329017230442
65,0.06538107849857858,0.20941274947359284,0.9890873015873016,0.9629329017230442
66,0.06844588826751725,0.21877858559940982,0.9890873015873016,0.9629329017230442
67,0.06394084739742482,0.19575076195654076,0.9890873015873016,0.9599567112468538
68,0.07236541253607,0.21981004695945675,0.9871031746031746,0.9526515177318028
69,0.0658167954372813,0.18531525575100397,0.9890873015873016,0.9659090921992347
70,0.06302247040540433,0.20197189685428418,0.9900793650793651,0.9659090921992347
71,0.056329450751229485,0.20352110677968463,0.9890873015873016,0.9599567112468538
72,0.06729356501422147,0.22415432517241415,0.9890873015873016,0.9688852826754252
73,0.055518292616741974,0.20276879496915573,0.9890873015873016,0.9659090921992347
74,0.08403138104835865,0.1967379107904037,0.9851190476190477,0.9599567112468538
75,0.05751455529917586,0.2149570495971042,0.9890873015873016,0.9629329017230442
76,0.0564612727945998,0.1846221187181189,0.9890873015873016,0.9659090921992347
77,0.0555777544730099,0.22196996831925503,0.9890873015873016,0.9629329017230442
78,0.05332243193460283,0.19678876076277582,0.9890873015873016,0.9629329017230442
79,0.053412129902396945,0.19179719732346148,0.9890873015873016,0.9599567112468538
80,0.05619872438788626,0.20392206310234218,0.9890873015873016,0.9718614731516156
81,0.04880889780705537,0.2044083354653377,0.9900793650793651,0.9629329017230442
82,0.050089902074777516,0.22783864316161356,0.9880952380952381,0.9629329017230442
83,0.049776131810369786,0.21950211076270107,0.9890873015873016,0.9659090921992347
84,0.053272728245372186,0.2122004918846128,0.9890873015873016,0.9569805207706633
85,0.05171568219501583,0.23023169232384705,0.9890873015873016,0.9645562796365648
86,0.04837642048553391,0.214145717390931,0.9880952380952381,0.9629329017230442
87,0.045027233964690494,0.20567642715536183,0.9890873015873016,0.9629329017230442
88,0.04689639923297399,0.21760258175475278,0.9880952380952381,0.9569805207706633
89,0.04338957369095198,0.2054780664105676,0.9890873015873016,0.9599567112468538
90,0.05150228117015105,0.1958357455154182,0.9900793650793651,0.9718614731516156
91,0.04399467496129576,0.20252647935562815,0.9890873015873016,0.9599567112468538
92,0.04880698730154218,0.21821460621851965,0.9890873015873016,0.9645562796365648
93,0.050771534947917654,0.2176093136235941,0.9900793650793651,0.9599567112468538
94,0.04727304772681069,0.20537281236074958,0.9900793650793651,0.9599567112468538
95,0.09407339090805439,0.22209799106456796,0.9742063492063492,0.9629329017230442
96,0.04945789043892787,0.20079389830084335,0.9890873015873016,0.9599567112468538
97,0.04290566964709088,0.20975493204555823,0.9890873015873016,0.9718614731516156
98,0.046337915749189856,0.22581179476706265,0.9880952380952381,0.9629329017230442
99,0.04226519375246673,0.2051210512551465,0.9890873015873016,0.9629329017230442
